,Open_time_unix,Open_time,open,high,low,close,volume,close_time_unix,Close_time,quote_volume,trans_count,taker_buy_volume,taker_buy_quote_volume,positive_p,negative_p,neutral_p
2194,2024-01-01 18:00:00,2024-01-01 18:00:00,108.82,109.47,107.47,108.04,494356.65,2024-01-01 20:00:00,2024-01-01 20:00:00,53575915.82,54234.0,230994.88,25040727.61,0.5705644264,0.10942573879,0.3200098235
2195,2024-01-01 20:00:00,2024-01-01 20:00:00,108.03,109.93,107.12,109.91,355774.03,2024-01-01 22:00:00,2024-01-01 22:00:00,38626008.61,42637.0,188649.28,20498524.18,0.15633666999999996,0.030010350000000005,0.813653
2196,2024-01-01 22:00:00,2024-01-01 22:00:00,109.93,113.15,108.46,111.05,1069788.1,2024-01-02 00:00:00,2024-01-02 00:00:00,118505182.5,143557.0,565766.06,62699654.9,0.5116491946708334,0.08672878553541666,0.40162201744791665
2197,2024-01-02 00:00:00,2024-01-02 00:00:00,111.04,112.0,110.74,111.41,442902.57,2024-01-02 02:00:00,2024-01-02 02:00:00,49305331.03,50870.0,229683.13,25570647.78,0.5340645520888889,0.11882823054333333,0.3471072034777778
2198,2024-01-02 02:00:00,2024-01-02 02:00:00,111.41,113.2,110.89,112.61,440942.22,2024-01-02 04:00:00,2024-01-02 04:00:00,49510674.53,54939.0,242629.41,27247721.61,0.52082096275,0.21504360174,0.26413541890000003
2199,2024-01-02 04:00:00,2024-01-02 04:00:00,112.62,114.7,111.78,114.47,584254.35,2024-01-02 06:00:00,2024-01-02 06:00:00,66326568.36,71400.0,310477.78,35263285.04,0.4599630541,0.18342192909600002,0.356615022425
2200,2024-01-02 06:00:00,2024-01-02 06:00:00,114.47,116.95,113.67,115.87,907279.16,2024-01-02 08:00:00,2024-01-02 08:00:00,104586296.2,104924.0,484480.86,55840678.24,0.6914401497708333,0.04868990228541667,0.25986995204791663
2201,2024-01-02 08:00:00,2024-01-02 08:00:00,115.86,116.61,112.55,113.86,782572.32,2024-01-02 10:00:00,2024-01-02 10:00:00,89829833.63,108222.0,360749.62,41407839.99,0.42277787499999997,0.082926430405,0.4942957377
2202,2024-01-02 10:00:00,2024-01-02 10:00:00,113.86,114.38,112.79,113.32,418249.9,2024-01-02 12:00:00,2024-01-02 12:00:00,47507953.5,63275.0,213643.94,24267636.63,0.5937865180888888,0.10897791530333334,0.2972355602777778
2203,2024-01-02 12:00:00,2024-01-02 12:00:00,113.31,113.76,107.66,109.61,1213418.43,2024-01-02 14:00:00,2024-01-02 14:00:00,133931042.2,174486.0,611908.45,67535197.8,0.7168909384,0.021580367526666665,0.26152871143333334
2204,2024-01-02 14:00:00,2024-01-02 14:00:00,109.62,110.48,106.36,107.7,735757.76,2024-01-02 16:00:00,2024-01-02 16:00:00,80020084.47,102275.0,368660.78,40130946.02,0.47378506363636363,0.05339276198761818,0.4728221994127273
2205,2024-01-02 16:00:00,2024-01-02 16:00:00,107.7,109.11,107.0,107.67,451885.95,2024-01-02 18:00:00,2024-01-02 18:00:00,48804402.33,58799.0,233488.65,25226231.46,0.671075654,0.02135055922000001,0.30757378
2206,2024-01-02 18:00:00,2024-01-02 18:00:00,107.67,108.74,106.61,107.98,398175.75,2024-01-02 20:00:00,2024-01-02 20:00:00,42823100.24,50983.0,196742.81,21165586.68,0.421469154,0.037203853684,0.5413269968
2207,2024-01-02 20:00:00,2024-01-02 20:00:00,107.98,108.9,106.02,106.73,386139.54,2024-01-02 22:00:00,2024-01-02 22:00:00,41551357.21,45636.0,190246.21,20471772.3,0.397238546,0.038703437657333334,0.5640580257333333
2208,2024-01-02 22:00:00,2024-01-02 22:00:00,106.72,108.52,106.48,108.15,463271.83,2024-01-03 00:00:00,2024-01-03 00:00:00,49783826.95,53776.0,238696.42,25657143.06,0.6402630638181819,0.02374087760727274,0.3359960463818182
2209,2024-01-03 00:00:00,2024-01-03 00:00:00,108.14,108.7,107.16,108.11,259707.24,2024-01-03 02:00:00,2024-01-03 02:00:00,28019146.05,32963.0,128928.41,13910162.01,0.5474400985333333,0.09748098368333334,0.35507892646666667
2210,2024-01-03 02:00:00,2024-01-03 02:00:00,108.11,108.89,107.09,108.33,328385.98,2024-01-03 04:00:00,2024-01-03 04:00:00,35529149.65,41413.0,159575.8,17269717.16,0.45464288333333336,0.010772658716666661,0.5345844579333333
2211,2024-01-03 04:00:00,2024-01-03 04:00:00,108.33,109.9,107.43,107.81,583248.69,2024-01-03 06:00:00,2024-01-03 06:00:00,63519817.2,66867.0,297293.35,32391869.79,0.4609346148,0.053656961919999996,0.485408442
2212,2024-01-03 06:00:00,2024-01-03 06:00:00,107.8,109.38,107.24,108.97,505833.72,2024-01-03 08:00:00,2024-01-03 08:00:00,54896629.13,54296.0,276780.94,30049774.84,0.5578655581681818,0.12934237460727274,0.3127920613818182
2213,2024-01-03 08:00:00,2024-01-03 08:00:00,108.97,109.37,102.3,103.42,1302556.04,2024-01-03 10:00:00,2024-01-03 10:00:00,138021981.9,159963.0,640653.28,67960249.46,0.9620225,0.0009897018000000063,0.03698783
2214,2024-01-03 10:00:00,2024-01-03 10:00:00,103.42,103.47,85.0,98.43,3643998.84,2024-01-03 12:00:00,2024-01-03 12:00:00,353848397.9,473085.0,1793923.94,174362842.3,0.70194185,0.0029747618999999975,0.29508337
2215,2024-01-03 12:00:00,2024-01-03 12:00:00,98.43,102.09,95.08,102.06,1628549.0,2024-01-03 14:00:00,2024-01-03 14:00:00,159019409.4,179185.0,912469.33,89145738.25,0.69889895,0.010310877499999996,0.290790175
2216,2024-01-03 14:00:00,2024-01-03 14:00:00,102.03,103.3,96.62,97.75,1598690.33,2024-01-03 16:00:00,2024-01-03 16:00:00,159461905.3,178453.0,849224.61,84704772.73,0.34910109,0.041406984,0.609491885
2217,2024-01-03 16:00:00,2024-01-03 16:00:00,97.75,98.94,95.21,97.38,878020.1,2024-01-03 18:00:00,2024-01-03 18:00:00,85632713.83,82800.0,424714.68,41415448.69,0.4930727409333333,0.02911755338,0.4778096824
2218,2024-01-03 18:00:00,2024-01-03 18:00:00,97.38,100.52,97.22,100.26,656294.34,2024-01-03 20:00:00,2024-01-03 20:00:00,65131504.71,63397.0,332619.98,33013258.24,0.09401627000000001,0.06390101,0.8420828
2219,2024-01-03 20:00:00,2024-01-03 20:00:00,100.28,100.3,97.6,98.52,372504.27,2024-01-03 22:00:00,2024-01-03 22:00:00,36816390.76,42304.0,177655.88,17552850.46,0.43163547,0.015709965999999992,0.55265456
2220,2024-01-03 22:00:00,2024-01-03 22:00:00,98.52,100.39,97.54,98.37,536020.68,2024-01-04 00:00:00,2024-01-04 00:00:00,53146779.35,63405.0,286762.34,28429584.07,0.29711079,0.028993197999999998,0.67389599
2221,2024-01-04 00:00:00,2024-01-04 00:00:00,98.37,102.0,98.05,101.1,479132.47,2024-01-04 02:00:00,2024-01-04 02:00:00,48209008.13,65947.0,263527.4,26516141.68,0.06394534600000001,0.051628593,0.88442606
2222,2024-01-04 02:00:00,2024-01-04 02:00:00,101.1,101.67,99.63,101.21,395231.02,2024-01-04 04:00:00,2024-01-04 04:00:00,39805097.54,48203.0,194135.25,19560461.43,0.19796673999999997,0.029581267,0.772452
2223,2024-01-04 04:00:00,2024-01-04 04:00:00,101.21,101.5,98.75,98.88,457031.79,2024-01-04 06:00:00,2024-01-04 06:00:00,45775916.32,51677.0,221639.25,22210117.39,0.37445714,0.05053431875,0.57500854
2224,2024-01-04 06:00:00,2024-01-04 06:00:00,98.89,99.26,97.21,98.49,446213.53,2024-01-04 08:00:00,2024-01-04 08:00:00,43896902.56,51299.0,216367.12,21297801.71,0.9364942,0.0016272274000000003,0.061878600000000006
2225,2024-01-04 08:00:00,2024-01-04 08:00:00,98.49,99.02,96.6,98.51,509224.59,2024-01-04 10:00:00,2024-01-04 10:00:00,49915362.97,57595.0,246929.47,24206066.64,0.8996989199999998,0.001904134633333332,0.09839694033333335
2226,2024-01-04 10:00:00,2024-01-04 10:00:00,98.51,100.52,97.98,99.94,586563.64,2024-01-04 12:00:00,2024-01-04 12:00:00,58226681.73,67105.0,297850.94,29574576.26,0.530602442,0.026534841679999997,0.44286268000000006
2227,2024-01-04 12:00:00,2024-01-04 12:00:00,99.93,104.4,99.31,103.66,1054746.15,2024-01-04 14:00:00,2024-01-04 14:00:00,107921369.4,110109.0,550047.57,56273489.96,0.6311683206666667,0.32278153676666665,0.046050181999999995
2228,2024-01-04 14:00:00,2024-01-04 14:00:00,103.66,104.03,101.49,103.08,814907.06,2024-01-04 16:00:00,2024-01-04 16:00:00,83687971.92,86175.0,369987.07,37986541.87,0.40480263188888893,0.0994621077888889,0.4957352877777778
2229,2024-01-04 16:00:00,2024-01-04 16:00:00,103.09,106.86,102.67,105.16,724614.89,2024-01-04 18:00:00,2024-01-04 18:00:00,76013107.87,83605.0,381783.58,40065943.64,0.6387092681818183,0.10727941260909092,0.2540113013636364
2230,2024-01-04 18:00:00,2024-01-04 18:00:00,105.16,108.15,105.16,105.59,871537.08,2024-01-04 20:00:00,2024-01-04 20:00:00,92904193.83,98221.0,448783.25,47831742.86,0.4694797934,0.043313997380000004,0.4872062163
2231,2024-01-04 20:00:00,2024-01-04 20:00:00,105.58,106.84,104.29,104.91,360260.05,2024-01-04 22:00:00,2024-01-04 22:00:00,37961725.71,44836.0,175978.66,18536563.63,0.47503298000000005,0.06218724592,0.46277979399999997
2232,2024-01-04 22:00:00,2024-01-04 22:00:00,104.91,105.48,98.5,101.03,798549.99,2024-01-05 00:00:00,2024-01-05 00:00:00,81908472.91,120932.0,389460.64,39970242.4,0.3861790614166667,0.13178039656666665,0.48204052766666666
2233,2024-01-05 00:00:00,2024-01-05 00:00:00,101.02,102.43,100.43,100.95,523787.23,2024-01-05 02:00:00,2024-01-05 02:00:00,53078858.7,66111.0,249301.75,25267049.46,0.4373955123333333,0.05406314860666667,0.5085413525422222
2234,2024-01-05 02:00:00,2024-01-05 02:00:00,100.92,102.22,99.99,101.43,570588.53,2024-01-05 04:00:00,2024-01-05 04:00:00,57681607.52,61894.0,292087.8,29522912.72,0.3983723902,0.029419235556000005,0.5722083845
2235,2024-01-05 04:00:00,2024-01-05 04:00:00,101.43,102.23,100.55,101.15,300423.08,2024-01-05 06:00:00,2024-01-05 06:00:00,30459824.2,32535.0,163036.25,16532501.75,0.630808209,0.009607988639999995,0.3595837858
2236,2024-01-05 06:00:00,2024-01-05 06:00:00,101.16,103.17,101.15,102.6,507558.1,2024-01-05 08:00:00,2024-01-05 08:00:00,51833108.72,55828.0,261134.61,26666377.33,0.8025994,0.0037259677999999935,0.19367471
2237,2024-01-05 08:00:00,2024-01-05 08:00:00,102.59,102.78,99.07,99.62,643661.49,2024-01-05 10:00:00,2024-01-05 10:00:00,64710508.43,66162.0,286897.37,28846290.71,0.8025994,0.0037259677999999935,0.19367471
2238,2024-01-05 10:00:00,2024-01-05 10:00:00,99.63,101.44,98.62,100.78,546818.46,2024-01-05 12:00:00,2024-01-05 12:00:00,54880922.07,64904.0,273822.27,27487791.09,0.41259285304761906,0.022204106695238097,0.5652030363279366
2239,2024-01-05 12:00:00,2024-01-05 12:00:00,100.78,101.2,96.72,98.03,921935.39,2024-01-05 14:00:00,2024-01-05 14:00:00,90814578.59,112928.0,447828.66,44106175.39,0.10200005000000001,0.13969341,0.75830656
2240,2024-01-05 14:00:00,2024-01-05 14:00:00,98.03,98.44,95.23,97.83,812570.26,2024-01-05 16:00:00,2024-01-05 16:00:00,78891303.88,91576.0,401720.41,39015237.25,0.4360912461,0.02684219221666667,0.5370665455
2241,2024-01-05 16:00:00,2024-01-05 16:00:00,97.83,98.89,97.04,97.95,368532.07,2024-01-05 18:00:00,2024-01-05 18:00:00,36102301.76,39490.0,189724.02,18591853.85,0.5061890805,0.10438005951000001,0.3894308718
2242,2024-01-05 18:00:00,2024-01-05 18:00:00,97.96,100.18,97.94,99.16,392990.64,2024-01-05 20:00:00,2024-01-05 20:00:00,38874349.81,44070.0,195584.81,19348067.99,0.434035419,0.10811706756999999,0.45784753440000003
2243,2024-01-05 20:00:00,2024-01-05 20:00:00,99.15,100.47,97.68,99.94,316151.97,2024-01-05 22:00:00,2024-01-05 22:00:00,31418751.68,36238.0,141112.32,14022585.39,0.03846754500000005,0.1848063,0.7767261
2244,2024-01-05 22:00:00,2024-01-05 22:00:00,99.93,100.3,97.76,98.34,307910.7,2024-01-06 00:00:00,2024-01-06 00:00:00,30416908.67,38690.0,148257.96,14644304.87,0.5697045598,0.07753663608,0.3527588234
2245,2024-01-06 00:00:00,2024-01-06 00:00:00,98.33,99.49,98.0,98.66,200186.45,2024-01-06 02:00:00,2024-01-06 02:00:00,19743242.89,24021.0,102706.21,10130498.89,0.440375454,0.07416974675533333,0.48545480080000003
2246,2024-01-06 02:00:00,2024-01-06 02:00:00,98.66,98.92,93.39,94.41,548899.6,2024-01-06 04:00:00,2024-01-06 04:00:00,52702211.32,70645.0,234156.42,22495636.14,0.39879743162,0.041061093721333326,0.5601414829533333
2247,2024-01-06 04:00:00,2024-01-06 04:00:00,94.42,94.63,91.53,94.5,1023464.23,2024-01-06 06:00:00,2024-01-06 06:00:00,95408517.84,116826.0,474248.13,44221634.39,0.6144644933939394,0.05008533035545454,0.3354501735151515
2248,2024-01-06 06:00:00,2024-01-06 06:00:00,94.51,95.7,93.7,95.02,418003.36,2024-01-06 08:00:00,2024-01-06 08:00:00,39617833.6,42471.0,206588.19,19584060.68,0.21599885459999996,0.07855674139,0.705444427
2249,2024-01-06 08:00:00,2024-01-06 08:00:00,95.02,95.36,93.98,94.45,282326.18,2024-01-06 10:00:00,2024-01-06 10:00:00,26719205.92,34470.0,130025.44,12306849.01,0.8256720733333333,0.0046415708333333305,0.169686375
2250,2024-01-06 10:00:00,2024-01-06 10:00:00,94.45,95.16,92.82,94.22,334441.18,2024-01-06 12:00:00,2024-01-06 12:00:00,31437594.05,42269.0,167530.91,15753248.79,0.33859616200000003,0.14625795866666666,0.5151458933333334
2251,2024-01-06 12:00:00,2024-01-06 12:00:00,94.24,96.57,94.22,95.18,439119.01,2024-01-06 14:00:00,2024-01-06 14:00:00,42004472.27,71404.0,242098.44,23156660.39,0.589717418876282,0.0241185737130609,0.3861639966961538
2252,2024-01-06 14:00:00,2024-01-06 14:00:00,95.18,97.24,94.93,96.79,402640.17,2024-01-06 16:00:00,2024-01-06 16:00:00,38646003.74,45379.0,226571.3,21759771.8,0.058016040000000046,0.061470177,0.8805138
2253,2024-01-06 16:00:00,2024-01-06 16:00:00,96.79,97.23,94.52,95.05,445104.67,2024-01-06 18:00:00,2024-01-06 18:00:00,42660665.72,45599.0,208570.56,19999181.84,0.36637717,0.06857185,0.565051
2254,2024-01-06 18:00:00,2024-01-06 18:00:00,95.05,95.65,93.23,94.63,364871.68,2024-01-06 20:00:00,2024-01-06 20:00:00,34403751.58,41986.0,178995.05,16875285.45,0.6361724652409091,0.09909264172878789,0.26473488967575753
2255,2024-01-06 20:00:00,2024-01-06 20:00:00,94.63,94.66,92.23,93.77,384510.8,2024-01-06 22:00:00,2024-01-06 22:00:00,35856753.67,40221.0,161156.39,15028144.6,0.6385309543409091,0.025493584385454543,0.3359754508090909
2256,2024-01-06 22:00:00,2024-01-06 22:00:00,93.77,96.3,93.55,94.16,433210.91,2024-01-07 00:00:00,2024-01-07 00:00:00,41210345.99,49559.0,193232.37,18374440.29,0.23488189060000003,0.07456392759000001,0.690554187
2257,2024-01-07 00:00:00,2024-01-07 00:00:00,94.16,95.08,91.0,92.9,532828.08,2024-01-07 02:00:00,2024-01-07 02:00:00,49514133.9,58720.0,227409.48,21129956.62,0.48272019854035086,0.031994949779649125,0.48528482807368417
2258,2024-01-07 02:00:00,2024-01-07 02:00:00,92.9,95.75,92.53,94.0,543679.28,2024-01-07 04:00:00,2024-01-07 04:00:00,51209093.66,60529.0,277158.49,26112035.85,0.4873058365403509,0.029307667779649126,0.4833864930736842
2259,2024-01-07 04:00:00,2024-01-07 04:00:00,94.0,95.37,93.67,95.25,453482.21,2024-01-07 06:00:00,2024-01-07 06:00:00,42931740.21,43758.0,232656.87,22026897.22,0.24859436,0.19749252,0.5539131
2260,2024-01-07 06:00:00,2024-01-07 06:00:00,95.26,95.62,92.91,93.21,400956.06,2024-01-07 08:00:00,2024-01-07 08:00:00,37740391.81,43118.0,172548.31,16249775.1,0.5889268182409091,0.09040489399545455,0.3206682910090909
2261,2024-01-07 08:00:00,2024-01-07 08:00:00,93.21,95.07,93.14,94.53,241878.53,2024-01-07 10:00:00,2024-01-07 10:00:00,22770202.27,27903.0,115598.13,10880742.09,0.90436319,0.0032599861199999886,0.09237681019999999
2262,2024-01-07 10:00:00,2024-01-07 10:00:00,94.53,96.43,93.64,96.22,428502.24,2024-01-07 12:00:00,2024-01-07 12:00:00,40873211.53,49082.0,220746.55,21060311.45,0.29984959006666667,0.07242732674666666,0.6277230878
2263,2024-01-07 12:00:00,2024-01-07 12:00:00,96.22,96.8,93.19,93.96,466045.9,2024-01-07 14:00:00,2024-01-07 14:00:00,44433610.48,52670.0,213985.88,20416959.04,0.42818111670000003,0.06350039615,0.50831847
2264,2024-01-07 14:00:00,2024-01-07 14:00:00,93.96,94.85,93.0,94.31,384798.72,2024-01-07 16:00:00,2024-01-07 16:00:00,36181946.52,43811.0,200783.17,18882320.97,0.037926406000000024,0.10278637,0.85928726
2265,2024-01-07 16:00:00,2024-01-07 16:00:00,94.31,95.0,94.02,94.75,203469.4,2024-01-07 18:00:00,2024-01-07 18:00:00,19243870.47,21442.0,84666.91,8007235.534,0.14027235666666665,0.10285766533333333,0.7568699433333334
2266,2024-01-07 18:00:00,2024-01-07 18:00:00,94.76,95.31,92.1,92.85,304693.73,2024-01-07 20:00:00,2024-01-07 20:00:00,28525157.16,37093.0,142522.58,13350773.43,0.13261479133333337,0.040074513666666665,0.8273107
2267,2024-01-07 20:00:00,2024-01-07 20:00:00,92.86,92.86,87.68,89.44,1153789.09,2024-01-07 22:00:00,2024-01-07 22:00:00,103473295.4,122728.0,499607.57,44791409.36,0.45105557904195803,0.04789872156846154,0.5010456974587413
2268,2024-01-07 22:00:00,2024-01-07 22:00:00,89.44,90.9,87.91,90.23,809562.29,2024-01-08 00:00:00,2024-01-08 00:00:00,72418806.01,91895.0,380475.6,34035649.62,0.37532792333333337,0.06557675706333334,0.5590953309
2269,2024-01-08 00:00:00,2024-01-08 00:00:00,90.23,90.55,85.16,87.25,1286697.22,2024-01-08 02:00:00,2024-01-08 02:00:00,112535596.8,131160.0,539546.04,47212604.18,0.049590069999999986,0.058572955,0.891837
2270,2024-01-08 02:00:00,2024-01-08 02:00:00,87.24,89.7,86.91,89.28,526379.85,2024-01-08 04:00:00,2024-01-08 04:00:00,46613774.2,53086.0,265367.55,23508504.13,0.5881494328190476,0.021538309223333343,0.390312256952381
2271,2024-01-08 04:00:00,2024-01-08 04:00:00,89.29,91.0,88.75,89.68,701672.96,2024-01-08 06:00:00,2024-01-08 06:00:00,63011506.85,70512.0,366098.19,32886502.13,0.45555117700000003,0.058207680251999995,0.48624117759999996
2272,2024-01-08 06:00:00,2024-01-08 06:00:00,89.68,91.14,88.48,89.27,484292.46,2024-01-08 08:00:00,2024-01-08 08:00:00,43654783.98,47948.0,235114.0,21208869.13,0.5800826299999999,0.014258253400000004,0.4056591
2273,2024-01-08 08:00:00,2024-01-08 08:00:00,89.28,92.24,88.89,92.23,502106.74,2024-01-08 10:00:00,2024-01-08 10:00:00,45554032.4,53839.0,264987.76,24049831.09,0.5411023333333334,0.010414327566666673,0.44848333
2274,2024-01-08 10:00:00,2024-01-08 10:00:00,92.23,95.05,92.2,93.86,1347415.91,2024-01-08 12:00:00,2024-01-08 12:00:00,126414148.1,142310.0,691198.5,64839839.59,0.43459502,0.036838274,0.5285667
2275,2024-01-08 12:00:00,2024-01-08 12:00:00,93.86,95.56,93.47,94.67,825997.19,2024-01-08 14:00:00,2024-01-08 14:00:00,78091482.01,77097.0,369145.7,34889825.88,0.416169802,0.02626349225,0.557566727
2276,2024-01-08 14:00:00,2024-01-08 14:00:00,94.69,97.0,93.76,96.62,819473.92,2024-01-08 16:00:00,2024-01-08 16:00:00,77964097.82,72585.0,389935.65,37110402.78,0.89325243,0.0076644099999999965,0.09908313000000002
2277,2024-01-08 16:00:00,2024-01-08 16:00:00,96.63,99.97,96.42,99.26,1424056.39,2024-01-08 18:00:00,2024-01-08 18:00:00,139983651.7,148075.0,743253.84,73084958.68,0.5820894245454545,0.02478862492545454,0.39312194868181816
2278,2024-01-08 18:00:00,2024-01-08 18:00:00,99.26,99.43,96.4,96.69,582134.2,2024-01-08 20:00:00,2024-01-08 20:00:00,56863172.26,77371.0,276303.2,26990016.53,0.4420466025,0.0246929121,0.5332604734999999
2279,2024-01-08 20:00:00,2024-01-08 20:00:00,96.69,98.62,96.43,97.88,367708.0,2024-01-08 22:00:00,2024-01-08 22:00:00,35835980.02,45466.0,188666.48,18386475.9,0.10394873500000001,0.47125444,0.42479685
2280,2024-01-08 22:00:00,2024-01-08 22:00:00,97.88,98.82,95.25,97.05,706585.15,2024-01-09 00:00:00,2024-01-09 00:00:00,68629733.12,93196.0,320946.13,31184964.39,0.09226492999999997,0.083862305,0.8238728
2281,2024-01-09 00:00:00,2024-01-09 00:00:00,97.05,99.8,96.55,99.79,610865.54,2024-01-09 02:00:00,2024-01-09 02:00:00,60239471.17,69984.0,319062.64,31475493.65,0.34400354499999997,0.131055439,0.52494102
2282,2024-01-09 02:00:00,2024-01-09 02:00:00,99.8,103.95,99.47,102.16,1079312.6,2024-01-09 04:00:00,2024-01-09 04:00:00,110216972.6,141718.0,610821.44,62350248.34,0.06539071000000002,0.13915919,0.79545015
2283,2024-01-09 04:00:00,2024-01-09 04:00:00,102.15,102.8,100.66,101.87,514180.78,2024-01-09 06:00:00,2024-01-09 06:00:00,52308109.82,66932.0,262851.53,26747667.58,0.32929293000000004,0.0698640985,0.60084293
2284,2024-01-09 06:00:00,2024-01-09 06:00:00,101.87,102.67,99.49,100.21,558811.19,2024-01-09 08:00:00,2024-01-09 08:00:00,56542441.01,79153.0,254078.82,25729805.25,0.6354608833333334,0.0119993808,0.35253975666666665
2285,2024-01-09 08:00:00,2024-01-09 08:00:00,100.21,102.33,99.71,101.88,480167.05,2024-01-09 10:00:00,2024-01-09 10:00:00,48514728.69,64834.0,248011.16,25066525.61,0.7258188400000001,0.005283083699999996,0.26889807
2286,2024-01-09 10:00:00,2024-01-09 10:00:00,101.88,102.38,95.91,100.78,857509.87,2024-01-09 12:00:00,2024-01-09 12:00:00,85885984.82,143951.0,439232.01,44020626.78,0.46593603571428577,0.021655474800000005,0.5124084671428573
2287,2024-01-09 12:00:00,2024-01-09 12:00:00,100.79,102.2,98.57,99.8,807675.85,2024-01-09 14:00:00,2024-01-09 14:00:00,80981894.41,103133.0,415631.81,41675686.41,0.5622513525,0.0072562875,0.4304923625
2288,2024-01-09 14:00:00,2024-01-09 14:00:00,99.79,101.44,99.38,99.89,545959.33,2024-01-09 16:00:00,2024-01-09 16:00:00,54794284.16,68358.0,266852.54,26782174.86,0.6769549766666666,0.01776001643333333,0.3052850127111111
2289,2024-01-09 16:00:00,2024-01-09 16:00:00,99.87,100.72,98.17,99.29,448254.04,2024-01-09 18:00:00,2024-01-09 18:00:00,44730165.64,64776.0,218277.68,21790816.49,0.6740061869230769,0.010548529853846161,0.3154453062307692
2290,2024-01-09 18:00:00,2024-01-09 18:00:00,99.3,104.89,95.5,96.26,1325901.93,2024-01-09 20:00:00,2024-01-09 20:00:00,131351710.8,270709.0,651796.56,64703541.95,0.6843390266666668,0.02743646360666667,0.2882245358
2291,2024-01-09 20:00:00,2024-01-09 20:00:00,96.25,100.0,95.77,99.36,639707.34,2024-01-09 22:00:00,2024-01-09 22:00:00,62801355.77,97547.0,313728.49,30811319.9,0.4878544466666668,0.07248036615000002,0.4396651856666667
2292,2024-01-09 22:00:00,2024-01-09 22:00:00,99.36,100.21,97.53,99.15,449959.0,2024-01-10 00:00:00,2024-01-10 00:00:00,44475378.12,60524.0,221389.53,21893311.71,0.386066508625,0.074356196128125,0.53957728825
2293,2024-01-10 00:00:00,2024-01-10 00:00:00,99.15,100.0,98.52,99.65,259533.88,2024-01-10 02:00:00,2024-01-10 02:00:00,25809049.68,38116.0,131845.02,13111802.18,0.49131545443333335,0.05745644279666667,0.4512281208
2294,2024-01-10 02:00:00,2024-01-10 02:00:00,99.65,100.42,98.65,99.35,195278.62,2024-01-10 04:00:00,2024-01-10 04:00:00,19410826.01,31375.0,89280.81,8874936.597,0.40659777466666663,0.09421576516666666,0.4991864438
2295,2024-01-10 04:00:00,2024-01-10 04:00:00,99.36,99.37,98.01,98.12,188795.94,2024-01-10 06:00:00,2024-01-10 06:00:00,18591797.49,25152.0,87307.35,8598621.262,0.5205491058333334,0.09515704553366668,0.3842938435
2296,2024-01-10 06:00:00,2024-01-10 06:00:00,98.13,98.22,96.28,97.04,476972.37,2024-01-10 08:00:00,2024-01-10 08:00:00,46355251.03,55797.0,229749.55,22324499.62,0.6209155583916667,0.027639983228958345,0.35144447305000004
