,Open_time_unix,Open_time,open,high,low,close,volume,close_time_unix,Close_time,quote_volume,trans_count,taker_buy_volume,taker_buy_quote_volume,positive_p,negative_p,neutral_p
0,2023-12-31 22:00:00,2023-12-31 22:00:00,42283.58,42775.0,42261.02,42613.56,2468.05964,2024-01-01 00:00:00,2024-01-01 00:00:00,104942142.3,97530.0,1394.89808,59313062.17,0.40825186243333333,0.08237835166666665,0.509369778
1,2024-01-01 00:00:00,2024-01-01 00:00:00,42613.57,42638.41,42230.08,42330.49,1480.02371,2024-01-01 02:00:00,2024-01-01 02:00:00,62876428.25,68483.0,645.36073,27414013.68,0.49375471439999996,0.07794140554666665,0.42830387433333333
2,2024-01-01 02:00:00,2024-01-01 02:00:00,42330.5,42406.0,42180.77,42234.01,1451.94912,2024-01-01 04:00:00,2024-01-01 04:00:00,61431154.48,68238.0,711.81324,30118213.8,0.40072283575,0.13475266746666667,0.46452450683333335
3,2024-01-01 04:00:00,2024-01-01 04:00:00,42234.01,42500.0,42208.68,42492.46,1255.04968,2024-01-01 06:00:00,2024-01-01 06:00:00,53212045.43,60314.0,673.97948,28569243.81,0.4472763488,0.11813191733999999,0.434591739
4,2024-01-01 06:00:00,2024-01-01 06:00:00,42492.46,42699.32,42452.58,42649.69,1306.81856,2024-01-01 08:00:00,2024-01-01 08:00:00,55653941.22,64731.0,663.49871,28258215.24,0.5316515284,0.050402337716,0.417946137
5,2024-01-01 08:00:00,2024-01-01 08:00:00,42649.69,42762.39,42605.21,42690.2,1641.98418,2024-01-01 10:00:00,2024-01-01 10:00:00,70091946.04,72753.0,859.75824,36701256.39,0.5748558426666667,0.05623321120476191,0.3689109684666667
6,2024-01-01 10:00:00,2024-01-01 10:00:00,42690.21,42780.0,42611.45,42715.54,1282.73091,2024-01-01 12:00:00,2024-01-01 12:00:00,54773345.06,65440.0,616.08423,26307973.43,0.5389863163999999,0.05750672271599999,0.403506973
7,2024-01-01 12:00:00,2024-01-01 12:00:00,42715.54,42847.07,42580.0,42783.05,1653.71315,2024-01-01 14:00:00,2024-01-01 14:00:00,70585377.12,83316.0,880.2667,37569540.0,0.5585988045,0.05816009829142857,0.3832410943
8,2024-01-01 14:00:00,2024-01-01 14:00:00,42783.05,42856.0,42664.42,42812.7,1596.04734,2024-01-01 16:00:00,2024-01-01 16:00:00,68254768.34,69850.0,779.44749,33331582.83,0.5215629476666667,0.05649469384476191,0.4219423774666667
9,2024-01-01 16:00:00,2024-01-01 16:00:00,42812.71,43550.0,42812.7,43517.99,4090.9243,2024-01-01 18:00:00,2024-01-01 18:00:00,176715788.9,172385.0,2237.00159,96620423.6,0.8878364600000002,0.0017449986000000056,0.11041855
10,2024-01-01 18:00:00,2024-01-01 18:00:00,43517.98,43829.99,43480.76,43619.21,4446.66421,2024-01-01 20:00:00,2024-01-01 20:00:00,194195802.4,137199.0,2324.21534,101506330.9,0.4409621642675385,0.10572527535941538,0.4533125490006154
11,2024-01-01 20:00:00,2024-01-01 20:00:00,43619.22,44184.1,43361.6,44179.55,4500.33423,2024-01-01 22:00:00,2024-01-01 22:00:00,197262942.5,154384.0,2545.40797,111642238.7,0.3330590031788718,0.09652422678402871,0.5704167886299487
12,2024-01-01 22:00:00,2024-01-01 22:00:00,44179.55,45372.79,44148.34,44855.96,11384.12343,2024-01-02 00:00:00,2024-01-02 00:00:00,509815052.3,378682.0,6633.97194,297011563.7,0.4887969338228571,0.09183624638971428,0.4193668186714285
13,2024-01-02 00:00:00,2024-01-02 00:00:00,44855.96,45500.0,44855.95,45402.38,5709.16316,2024-01-02 02:00:00,2024-01-02 02:00:00,258152064.2,160115.0,3108.01649,140544656.6,0.46593453996,0.113965848547,0.42009961344
14,2024-01-02 02:00:00,2024-01-02 02:00:00,45402.38,45468.99,45121.96,45179.48,3885.55992,2024-01-02 04:00:00,2024-01-02 04:00:00,175901099.7,128940.0,1918.0457,86837946.92,0.3731365642571429,0.12670117572285713,0.5001622624196429
15,2024-01-02 04:00:00,2024-01-02 04:00:00,45179.48,45643.75,45130.0,45455.53,4502.8631,2024-01-02 06:00:00,2024-01-02 06:00:00,204271585.3,143807.0,2234.53789,101369578.4,0.5992765372932732,0.07288601040921622,0.32783745533056197
16,2024-01-02 06:00:00,2024-01-02 06:00:00,45455.52,45879.63,45326.6,45673.48,5419.67902,2024-01-02 08:00:00,2024-01-02 08:00:00,247708098.4,183818.0,2773.08077,126742628.3,0.63003474,0.08964463,0.2803206
17,2024-01-02 08:00:00,2024-01-02 08:00:00,45673.48,45711.1,45200.0,45433.99,4607.71556,2024-01-02 10:00:00,2024-01-02 10:00:00,209606177.0,162018.0,2124.97496,96660355.52,0.93672746,0.003811557500000007,0.059460999999999986
18,2024-01-02 10:00:00,2024-01-02 10:00:00,45433.99,45705.8,45264.39,45637.93,4381.88015,2024-01-02 12:00:00,2024-01-02 12:00:00,199291902.0,157305.0,2308.44695,104981079.1,0.5992765372932732,0.0728860104092162,0.327837455330562
19,2024-01-02 12:00:00,2024-01-02 12:00:00,45637.92,45800.0,44833.33,45184.82,8854.249,2024-01-02 14:00:00,2024-01-02 14:00:00,400845316.9,277307.0,4326.53178,195882164.5,0.33354224808,0.13773799821866667,0.5287197477333333
20,2024-01-02 14:00:00,2024-01-02 14:00:00,45184.83,45399.84,44890.11,44966.15,5592.24091,2024-01-02 16:00:00,2024-01-02 16:00:00,252444884.8,207499.0,2836.37313,128060962.6,0.6458148878,0.04882256,0.3053625476
21,2024-01-02 16:00:00,2024-01-02 16:00:00,44966.16,45271.2,44790.96,45039.49,4153.36354,2024-01-02 18:00:00,2024-01-02 18:00:00,187080047.0,175357.0,2178.18217,98120197.6,0.59559432,0.019292274999999998,0.3851133925714286
22,2024-01-02 18:00:00,2024-01-02 18:00:00,45039.49,45180.55,44600.0,45119.74,3983.76672,2024-01-02 20:00:00,2024-01-02 20:00:00,178906587.6,162851.0,1965.43521,88274010.55,0.7393735856250001,0.009717088912500005,0.25090932781249997
23,2024-01-02 20:00:00,2024-01-02 20:00:00,45119.74,45297.26,44802.01,44946.91,2671.8021,2024-01-02 22:00:00,2024-01-02 22:00:00,120309006.6,109833.0,1409.54748,63478980.53,0.4864286108888889,0.048464323755555566,0.4651070938888889
24,2024-01-02 22:00:00,2024-01-02 22:00:00,44946.91,45329.83,44862.11,45317.58,2576.49999,2024-01-03 00:00:00,2024-01-03 00:00:00,116235133.2,109995.0,1231.60406,55565382.99,0.5086455863749999,0.07647044611875001,0.41488397312499997
25,2024-01-03 00:00:00,2024-01-03 00:00:00,45317.58,45410.91,45151.91,45262.69,2174.18597,2024-01-03 02:00:00,2024-01-03 02:00:00,98450568.62,82137.0,879.85729,39843255.37,0.13101228999999998,0.119449124,0.7495386
26,2024-01-03 02:00:00,2024-01-03 02:00:00,45262.7,45294.11,45115.59,45172.13,1646.17432,2024-01-03 04:00:00,2024-01-03 04:00:00,74431412.09,69653.0,756.56306,34208295.18,0.32764365559999997,0.09708661678200001,0.5752697392
27,2024-01-03 04:00:00,2024-01-03 04:00:00,45172.12,45384.84,44940.93,45011.77,3044.94085,2024-01-03 06:00:00,2024-01-03 06:00:00,137628316.4,107515.0,1436.86215,64943974.22,0.46003125640039677,0.05938002428914682,0.4805887194551587
28,2024-01-03 06:00:00,2024-01-03 06:00:00,45011.77,45500.0,45001.1,45344.67,3469.24003,2024-01-03 08:00:00,2024-01-03 08:00:00,156962846.0,154526.0,1730.93974,78321547.62,0.48078174262683987,0.09123672759303897,0.4279815360813853
29,2024-01-03 08:00:00,2024-01-03 08:00:00,45344.66,45398.37,43500.0,43702.88,9768.28775,2024-01-03 10:00:00,2024-01-03 10:00:00,435023567.0,313343.0,4063.88585,180874772.1,0.32985412068,0.102121976804,0.5680239064
30,2024-01-03 10:00:00,2024-01-03 10:00:00,43702.89,43716.0,40750.0,42529.4,25742.51519,2024-01-03 12:00:00,2024-01-03 12:00:00,1088306944.0,777224.0,12261.14831,518567791.7,0.4103871992285714,0.12379825402261904,0.46581454881428574
31,2024-01-03 12:00:00,2024-01-03 12:00:00,42529.4,43009.02,42050.0,43000.01,9741.63691,2024-01-03 14:00:00,2024-01-03 14:00:00,413301205.0,292927.0,5069.0412,215059316.9,0.72491885,0.017635347499999995,0.2574458125
32,2024-01-03 14:00:00,2024-01-03 14:00:00,43000.01,43567.92,42600.0,42906.0,9918.9925,2024-01-03 16:00:00,2024-01-03 16:00:00,427353987.3,312507.0,5062.86545,218140321.2,0.6209107389999999,0.027259972850000008,0.35182929249999995
33,2024-01-03 16:00:00,2024-01-03 16:00:00,42906.0,43050.0,42000.0,42596.67,6976.34942,2024-01-03 18:00:00,2024-01-03 18:00:00,297070442.0,229281.0,3493.34169,148835316.0,0.56937864,0.0342534627,0.3963678915
34,2024-01-03 18:00:00,2024-01-03 18:00:00,42596.66,42966.27,42518.7,42917.62,3624.07042,2024-01-03 20:00:00,2024-01-03 20:00:00,154936209.5,119946.0,2013.90693,86096004.66,0.34889340239333333,0.1155835780888,0.5355230088133334
35,2024-01-03 20:00:00,2024-01-03 20:00:00,42917.61,42941.1,42591.09,42845.23,2511.65838,2024-01-03 22:00:00,2024-01-03 22:00:00,107403932.9,88987.0,1103.97589,47209225.0,0.89285725,0.001750742099999994,0.10539202000000003
36,2024-01-03 22:00:00,2024-01-03 22:00:00,42845.23,42983.77,42613.77,42708.01,2957.80774,2024-01-04 00:00:00,2024-01-04 00:00:00,126615497.1,104583.0,1355.05368,58002920.14,0.7282846166666667,0.00371118153333333,0.268004196
37,2024-01-04 00:00:00,2024-01-04 00:00:00,42708.01,43220.56,42690.02,43102.8,2530.33081,2024-01-04 02:00:00,2024-01-04 02:00:00,108893202.5,97714.0,1262.6542,54322591.39,0.9361997,0.0010417759999999943,0.06275848000000006
38,2024-01-04 02:00:00,2024-01-04 02:00:00,43102.79,43273.08,42955.5,43183.74,2051.31638,2024-01-04 04:00:00,2024-01-04 04:00:00,88447588.88,90567.0,986.01655,42524077.94,0.93240305,0.001435485749999993,0.06616144699999998
39,2024-01-04 04:00:00,2024-01-04 04:00:00,43183.74,43261.64,42756.97,42763.08,3392.07991,2024-01-04 06:00:00,2024-01-04 06:00:00,146052975.1,139030.0,1426.49878,61420674.02,0.5788131995945001,0.10055573775105,0.3206310787005
40,2024-01-04 06:00:00,2024-01-04 06:00:00,42763.08,43084.38,42699.83,43007.74,3062.30774,2024-01-04 08:00:00,2024-01-04 08:00:00,131376764.1,151901.0,1268.33742,54407246.5,0.8266087,0.0025781341999999985,0.17081316999999996
41,2024-01-04 08:00:00,2024-01-04 08:00:00,43007.73,43233.81,42616.28,43176.32,3684.10175,2024-01-04 10:00:00,2024-01-04 10:00:00,158444889.6,139780.0,1880.69936,80898066.04,0.27643282333333336,0.02667549733333334,0.6968916666666667
42,2024-01-04 10:00:00,2024-01-04 10:00:00,43176.33,43484.84,43097.06,43346.68,3897.72479,2024-01-04 12:00:00,2024-01-04 12:00:00,168778077.4,146146.0,2073.73123,89804758.05,0.36564026999999993,0.11515665776666667,0.5192031033333333
43,2024-01-04 12:00:00,2024-01-04 12:00:00,43346.67,44329.99,43250.0,44051.1,7701.28544,2024-01-04 14:00:00,2024-01-04 14:00:00,337419281.3,292494.0,3951.25039,173117914.5,0.81407434,0.008226972999999999,0.17769869
